uri,cid,text,created_at,author_handle,author_did,keyword,search_query,collection_method,session_name,collected_at,lang,author_display_name,author_description,author_followers_count,author_following_count,author_posts_count,author_verified,author_created_at,author_avatar,author_banner,author_profile_fetched_at,author_account_age_days,author_posts_per_day,author_follower_following_ratio,author_influence_score,word_count,char_count,hashtag_count,mention_count,url_count,hashtags,mentions,urls,has_images,has_external_link,has_media,emotion_score,is_reply,content_analyzed_at,indexed_at,reply_count,repost_count,like_count,author_fetch_error
at://did:plc:fzmtmmobujo6ywwidfafstmq/app.bsky.feed.post/3lz3sncknis24,bafyreigfloqavh2o36tws6oaspjv5jn4n5fkcdv4sltqhum6hvi3mlgjza,18th September is International Equal Pay Day,2025-09-18T07:17:48.821Z,presidentgmatuc.bsky.social,did:plc:fzmtmmobujo6ywwidfafstmq,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:27.899530+00:00,en,Greater Manchester Association TUC,Bringing together all the Trades Councils of Greater Manchester,99,137,43,False,2024-12-10T18:53:38.151Z,https://cdn.bsky.app/img/avatar/plain/did:plc:fzmtmmobujo6ywwidfafstmq/bafkreihzogwfrymsg3xbt7qzqzjkijwjecjctpzyrz3o3nynjvcm2iovwu@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:fzmtmmobujo6ywwidfafstmq/bafkreiajyh5wcm6a7mmoxtpzsyxh2ihciscrldr5gesgbmapklsejjvkwe@jpeg,2025-09-18T17:19:27.899429+00:00,281,0.15302491103202848,0.7226277372262774,31.51,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:27.899521+00:00,2025-09-18T07:17:56.502Z,0.0,1.0,0.0,
at://did:plc:nwikrnya2qkbdqrj65ro3mvv/app.bsky.feed.post/3lz3stmcckk2q,bafyreif3uiohhkqtr5x2ro53qikowehgsr4rnc4gpgmdygxbnv74ycecle,"Equal work deserves equal pay, regardless of gender.

Yet, women earn on average 20% less than men for the same work.

⏰ End inequality. End the gender pay gap.  #EqualPayDay",2025-09-18T07:21:20.356Z,ilo.org,did:plc:nwikrnya2qkbdqrj65ro3mvv,gender inequality,"""pay gap""",search_api,session_20250918_125053,2025-09-18T17:19:01.727370+00:00,en,International Labour Organization,"We are the ILO, the UN agency for the world of work.
Advancing social justice, promoting decent work, since 1919.",733,4,153,False,2024-12-04T14:37:50.746Z,https://cdn.bsky.app/img/avatar/plain/did:plc:nwikrnya2qkbdqrj65ro3mvv/bafkreig2evlg3ntndmjknudbmnhlhbiqkso3ilb6atwfxvqin4i3glndfq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:nwikrnya2qkbdqrj65ro3mvv/bafkreifekdc3oixnjofig4abpsbj6zv2tvrrnu62qz3udeyoolo5rywyc4@jpeg,2025-09-18T17:19:01.727214+00:00,288,0.53125,183.25,52.61,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:01.727359+00:00,2025-09-18T07:21:23.805Z,0.0,2.0,3.0,
at://did:plc:ps5t47rrsgy52xkxdtsgdnmz/app.bsky.feed.post/3lz3t4z3y222j,bafyreiagmazrip5q2w5ud7ra74j7d3z5gkrexur4uhkjxen67xs2l7d6ie,"BECAUSE WE ARE ALL EQUAL
On International #EqualPayDay, we raise global awareness about the persistent gender pay gap & promote equal pay for equal work. 
We highlight the persistent differences in pay between men & women, which is a key issue for human rights.
#GenderEquality ##SoroptimistBristol",2025-09-18T07:26:35.773Z,sibristol.bsky.social,did:plc:ps5t47rrsgy52xkxdtsgdnmz,gender inequality,"""pay gap""",search_api,session_20250918_125053,2025-09-18T17:19:00.878616+00:00,en,Soroptimist International of Bristol,"NGO - Non profit Women’s Volunteer Global Organisation whose aim is to improve the lives of women and girls worldwide. We are ordinary women doing extraordinary things!
Join us!
www.sigbi.org/bristol
Email: sibristol@hotmail.co.uk",84,60,384,False,2024-04-29T13:05:21.015Z,https://cdn.bsky.app/img/avatar/plain/did:plc:ps5t47rrsgy52xkxdtsgdnmz/bafkreigekbdjohzi4ex3kzt2bqjk2vx34au4mkivmskaeb6f6ft4si6ap4@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:ps5t47rrsgy52xkxdtsgdnmz/bafkreibgfyx4vftt4teyb6pdpqzfuxjnfnijxr4t3khq25sn45pyot4kca@jpeg,2025-09-18T17:19:00.878507+00:00,507,0.757396449704142,1.4,20.39,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:00.878607+00:00,2025-09-18T07:26:40.603Z,0.0,1.0,2.0,
at://did:plc:lpsarzmip2gbmp7ettl22wnw/app.bsky.feed.post/3lz3t6atoes2o,bafyreicbllxrgn7lopjzblgqaijguhh72cd45ovzv7n25it3yzjmbaviji,"It's bloody depressing mate, this was supposed to have been sorted out years ago. The Equal pay act is just a paper exercise.",2025-09-18T07:27:17.447Z,beaudlollocks.bsky.social,did:plc:lpsarzmip2gbmp7ettl22wnw,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:27.711130+00:00,en,Beau D'Lollocks,"Unsolicited DM's get a block.
#LUFC #Yorkshireman",353,323,372,False,2024-11-12T11:03:08.008Z,https://cdn.bsky.app/img/avatar/plain/did:plc:lpsarzmip2gbmp7ettl22wnw/bafkreie2b2hjrcxeywwa3glondjnyu3jukt62ctsbbylsjelbxee3es33a@jpeg,,2025-09-18T17:19:27.711050+00:00,310,1.2,1.0928792569659442,30.23,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:27.711121+00:00,2025-09-18T07:27:20.504Z,0.0,0.0,0.0,
at://did:plc:42yeayvpweptjxehzjgrllt2/app.bsky.feed.post/3lz3tglem5s22,bafyreiflgvqt2yexic5ymmx6vsdf2bscpku3zk2dys5p6hoa5ec37fqnfe,"On #equalpayday Minister @yurikobackes.bsky.social is clear: 

Achieving equal pay for equal work is an important step for human rights and gender equality. 

#equality #equalrightsforall #fairpay",2025-09-18T07:31:56.922Z,megaluxembourg.bsky.social,did:plc:42yeayvpweptjxehzjgrllt2,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:27.572134+00:00,en,Ministry for Gender Equality and Diversity 🇱🇺,"Luxembourg’s Ministry for Gender Equality and Diversity 🇱🇺

🔹 Gender equality in all areas ⚧️
🔹 LGBTIQ+ 🌈
🔹 Mainstreaming approach 🔁
🔹 We defend an open society based on      respect and tolerance 🫶

Minister: @yurikobackes.bsky.social",559,342,55,False,2024-11-27T09:01:28.446Z,https://cdn.bsky.app/img/avatar/plain/did:plc:42yeayvpweptjxehzjgrllt2/bafkreibgra23dpm2t6mpf2dvumkk5zh24r5jh6a6qom32x7oukbfqedxw4@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:42yeayvpweptjxehzjgrllt2/bafkreihuwcfj6ibqj47gz6hbee376dff2i5by476keniwu4zvliad7ghaa@jpeg,2025-09-18T17:19:27.572037+00:00,295,0.1864406779661017,1.6345029239766082,77.48,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:27.572112+00:00,2025-09-18T07:31:59.206Z,0.0,1.0,2.0,
at://did:plc:aekphnegf2dy5qlmqxbltfym/app.bsky.feed.post/3lz3trz5isc2e,bafyreiaw5darp7tld62qmpqexag27df3d3s3ffpdbxfw7mnnvispywg6li,"🆕 RFBerlin Discussion Paper: Peter Fredriksson, @dgulumser.bsky.social, and @lenahensvik.bsky.social study whether and why differential wage responsiveness to outside offers contributes to the gender wage gap within job. 🧵",2025-09-18T07:38:20.465Z,rfberlin.bsky.social,did:plc:aekphnegf2dy5qlmqxbltfym,gender inequality,"""wage gap""",search_api,demo_search_test,2025-09-18T14:31:11.362616+00:00,en,ROCKWOOL Foundation Berlin,"We conduct independent research into significant challenges to the economy, society and the welfare state in a global world. Find more information on rfberlin.com.",1942,44,1052,False,2023-10-27T13:42:14.010Z,https://cdn.bsky.app/img/avatar/plain/did:plc:aekphnegf2dy5qlmqxbltfym/bafkreigkkucfjym24ergslym26fkdw7na6vnuxdu6xqdh4m5353grfynji@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:aekphnegf2dy5qlmqxbltfym/bafkreicweibkm2c465qesj4qlyv4s4z45kqbrkveiyku57txxpnin2a47y@jpeg,2025-09-18T14:31:11.362393+00:00,692,1.5202312138728324,44.13636363636363,42.11,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:31:11.362611+00:00,2025-09-18T07:38:28.407Z,1.0,1.0,0.0,
at://did:plc:aekphnegf2dy5qlmqxbltfym/app.bsky.feed.post/3lz3ts5rbcs2e,bafyreids36sv4kc7mbk4rlu55ngjsy622s24odzzhytfqq475bfj2j4arq,"The gender pay gap is pervasive, also within occupation and within firm.
➡️ One possible driver: women and men respond differently to outside job offers.",2025-09-18T07:38:20.466Z,rfberlin.bsky.social,did:plc:aekphnegf2dy5qlmqxbltfym,gender inequality,"""pay gap""",search_api,session_20250918_125053,2025-09-18T17:19:00.736960+00:00,en,ROCKWOOL Foundation Berlin,"We conduct independent research into significant challenges to the economy, society and the welfare state in a global world. Find more information on rfberlin.com.",1942,44,1052,False,2023-10-27T13:42:14.010Z,https://cdn.bsky.app/img/avatar/plain/did:plc:aekphnegf2dy5qlmqxbltfym/bafkreigkkucfjym24ergslym26fkdw7na6vnuxdu6xqdh4m5353grfynji@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:aekphnegf2dy5qlmqxbltfym/bafkreicweibkm2c465qesj4qlyv4s4z45kqbrkveiyku57txxpnin2a47y@jpeg,2025-09-18T17:18:49.559885+00:00,692,1.5202312138728324,44.13636363636363,42.11,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:00.736954+00:00,2025-09-18T07:38:28.435Z,1.0,0.0,0.0,
at://did:plc:aekphnegf2dy5qlmqxbltfym/app.bsky.feed.post/3lz3ts5rm2k2e,bafyreicxtrqmpz73hk7o7yw3sglf7g32zx57vkqxjk6vyi3yptmsnrnoz4,"When a connected firm is hiring:
- Men use outside options to negotiate higher wages within their current job.
- Women's wages are unaffected.
➡️ The arrival of outside job opportunities widens the gender wage gap.",2025-09-18T07:38:20.471Z,rfberlin.bsky.social,did:plc:aekphnegf2dy5qlmqxbltfym,gender inequality,"""wage gap""",search_api,demo_search_test,2025-09-18T14:31:11.362515+00:00,en,ROCKWOOL Foundation Berlin,"We conduct independent research into significant challenges to the economy, society and the welfare state in a global world. Find more information on rfberlin.com.",1942,44,1052,False,2023-10-27T13:42:14.010Z,https://cdn.bsky.app/img/avatar/plain/did:plc:aekphnegf2dy5qlmqxbltfym/bafkreigkkucfjym24ergslym26fkdw7na6vnuxdu6xqdh4m5353grfynji@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:aekphnegf2dy5qlmqxbltfym/bafkreicweibkm2c465qesj4qlyv4s4z45kqbrkveiyku57txxpnin2a47y@jpeg,2025-09-18T14:31:11.362393+00:00,692,1.5202312138728324,44.13636363636363,42.11,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:31:11.362505+00:00,2025-09-18T07:38:28.537Z,1.0,0.0,0.0,
at://did:plc:aekphnegf2dy5qlmqxbltfym/app.bsky.feed.post/3lz3ts5rm2l2e,bafyreigu3udbbb4fsa7on3sbvmbzfgxoivgzpxt6lri352boqhzvdhlhoy,"Only ~30% of outside offers are relevant for renegotiation. Adjusting for this, outside job opportunities explain ~half of the within-spell growth rate in the gender gap.",2025-09-18T07:38:20.472Z,rfberlin.bsky.social,did:plc:aekphnegf2dy5qlmqxbltfym,gender inequality,"""gender gap""",search_api,session_20250918_125053,2025-09-18T17:18:49.560008+00:00,en,ROCKWOOL Foundation Berlin,"We conduct independent research into significant challenges to the economy, society and the welfare state in a global world. Find more information on rfberlin.com.",1942,44,1052,False,2023-10-27T13:42:14.010Z,https://cdn.bsky.app/img/avatar/plain/did:plc:aekphnegf2dy5qlmqxbltfym/bafkreigkkucfjym24ergslym26fkdw7na6vnuxdu6xqdh4m5353grfynji@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:aekphnegf2dy5qlmqxbltfym/bafkreicweibkm2c465qesj4qlyv4s4z45kqbrkveiyku57txxpnin2a47y@jpeg,2025-09-18T17:18:49.559885+00:00,692,1.5202312138728324,44.13636363636363,42.11,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:18:49.559996+00:00,2025-09-18T07:38:28.561Z,1.0,0.0,0.0,
at://did:plc:ziqrlddhwqkeq6p4dw74v76k/app.bsky.feed.post/3lz3ud7mhj227,bafyreieioevqopgkmdqvrtr2wo5vtd7d4nxa6xtlaxeh3wvmf2wrm6nvbe,"Today is Thursday 18 September 2025

It is International Equal Pay Day 💷

also

🇨🇱 Fiestas Patrias/Chile Independence Day

💧 World Water Monitoring Day

🍔 Cheeseburger Day

French Republican Calendar: TALENT

#OTD 70 years ago,  UK annexed Rockall. 

Begins today:
Cask Ale Week 2025",2025-09-18T07:47:57.675Z,observethedate.bsky.social,did:plc:ziqrlddhwqkeq6p4dw74v76k,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:27.374803+00:00,en,,,262,144,505,False,2024-11-30T20:45:09.646Z,https://cdn.bsky.app/img/avatar/plain/did:plc:ziqrlddhwqkeq6p4dw74v76k/bafkreiad2wd6wy2erfsdqmu435q25jr5wly2qaycxrdpg2civmd6eu6mbe@jpeg,,2025-09-18T17:19:27.374698+00:00,291,1.7353951890034365,1.8194444444444444,26.79,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:27.374795+00:00,2025-09-18T07:47:58.502Z,2.0,1.0,0.0,
at://did:plc:a7si3rpt6mhn2mow2wx7suqm/app.bsky.feed.post/3lz3ut7jwk22v,bafyreicjjt6h6ydknsm57r4mtsusp6b3w4cn5wjh7vdcbuab5drlatqwnm,"🌐On UN International #EqualPayDay, 18 Sept, we highlight Oxford Saïd’s Inspiring Female Founders initiative, led by Professor Pinar Ozcan, which champions women entrepreneurs through mentorship & networking, promoting equal pay & economic empowerment. @blueskyeducation.bsky.social",2025-09-18T07:56:54.462Z,efmdglobal.org,did:plc:a7si3rpt6mhn2mow2wx7suqm,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:27.193700+00:00,en,EFMD Global ,"EFMD Global is a worldwide network of business schools, companies and associations involved in management development. Sharing updates & insights from the community. #EFMDEQUIS #EFMDaccredited

🌐 http://www.efmdglobal.org 
🔗 https://bit.ly/EFMD-LinkedIn
",163,541,271,False,2024-11-25T16:12:54.647Z,https://cdn.bsky.app/img/avatar/plain/did:plc:a7si3rpt6mhn2mow2wx7suqm/bafkreiaqf4jszufcqdr3diwljeosw46v4yjiqdw3i6papwkn54xv6l4qwq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:a7si3rpt6mhn2mow2wx7suqm/bafkreidxp6qpbpweedyjqwjqtq4ouko45v2x7opktps5csocwiggidg3ky@jpeg,2025-09-18T17:19:27.193586+00:00,297,0.9124579124579124,0.30129390018484287,25.16,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:27.193692+00:00,2025-09-18T07:56:59.702Z,0.0,0.0,0.0,
at://did:plc:xi3exialcqjubnzujfdhx6ry/app.bsky.feed.post/3lz3uyb34m22x,bafyreienraq5lsmxolgtolt25zs6gsl45sjp2hoaf64vrreettghtgsos4,"I am anti-fascists. 

I am anti-fascism.

I am anti-hate-cults.

I am against genocide.

I am against racism.

I am against sexism.

I am against gender discrimination.

I am against sexuality discrimination.

Who am I terrorising exactly?

#Antifa #Trump",2025-09-18T07:59:43.849Z,twoandamic.bsky.social,did:plc:xi3exialcqjubnzujfdhx6ry,gender inequality,"""gender discrimination""",search_api,demo_search_test,2025-09-18T14:31:13.035281+00:00,en,Twoandamic,"The Social Podcast - where voices are shared and people are heard.


#Justice4All

#BLM #Woke #Feminist #ClimateCrisis #Armenian #WheelofTime. #WoT #AntiFa #HumanRights #GenderEquality

https://rss.com/podcasts/twoandamic/

On many Podcast Platforms!",6465,11652,484,False,2024-11-14T21:00:15.426Z,https://cdn.bsky.app/img/avatar/plain/did:plc:xi3exialcqjubnzujfdhx6ry/bafkreicravq6virjns2h26hjine65omweamjgdgffnfygajoh3wn3sehzy@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:xi3exialcqjubnzujfdhx6ry/bafkreie73apbnx7slyoa7ispszkbd3mxeukxrh4xqy2yni4niak4hn6i5m@jpeg,2025-09-18T14:31:13.035134+00:00,307,1.5765472312703583,0.5548403707518023,88.11,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:31:13.035265+00:00,2025-09-18T07:59:44.401Z,0.0,0.0,0.0,
at://did:plc:f7dvg3jjzx2qjf7tv5qkubdd/app.bsky.feed.post/3lz3uyrmadc2l,bafyreihnkmyxnmddh5yussio2xqgrfn52htiylu6q7p5a7z2534p2egkza,"💷 Today is #InternationalEqualPayDay.

The right to work in just and favourable conditions, including equal pay for work of equal value, is a core economic, social & cultural right.

👉 It’s time to make rights real: embed ESCR in law and practice so everyone can thrive.",2025-09-18T08:00:00.000Z,justfairuk.bsky.social,did:plc:f7dvg3jjzx2qjf7tv5qkubdd,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:27.047633+00:00,en,Just Fair,"We bring together social justice and human rights in the UK by campaigning for economic, social & cultural rights. Image via Rozalina Burkova.

https://justfair.org.uk/",1157,757,609,False,2024-11-08T23:08:29.282Z,https://cdn.bsky.app/img/avatar/plain/did:plc:f7dvg3jjzx2qjf7tv5qkubdd/bafkreihavhl6ottd5fjatexu5fozh2a2ikcncqfufco4v3u4xfcilnfpne@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:f7dvg3jjzx2qjf7tv5qkubdd/bafkreihnl2m7qb4e4fssvxhqzk7kubhqgg5cxpvniw4t7scfavdweibp5e@jpeg,2025-09-18T17:19:27.047507+00:00,313,1.9456869009584665,1.5284015852047557,40.14,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:27.047623+00:00,2025-09-18T08:00:03.005Z,0.0,0.0,0.0,
at://did:plc:owqhiqgahalr5pzbkjiklxoq/app.bsky.feed.post/3lz3v3ag4mn2w,bafyreicg47octsgghdugnoxdunhx266fjxpucwxedgmatoybe3rug3ncvy,"It’s International Equal Pay Day ✨
Fairness is at the heart of co-ops. Many are making equal pay a reality.

Shout-out to a few of our equal pay co-ops:
Suma Wholefoods
@greencitycoop.bsky.social 
Leeds Bread Coop
Beanies Wholefoods

Here are just a few case studies👇
buff.ly/oaM9kC2 

#EqualPayDay",2025-09-18T08:01:23.785Z,cooperativesuk.bsky.social,did:plc:owqhiqgahalr5pzbkjiklxoq,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:26.853677+00:00,en,Co-operatives UK,"The UK's apex body and authority on co-operatives, we provide expert support, advocacy and development to help member-owned businesses thrive and build a fairer, more sustainable future. Sign up to our newsletters: www.uk.coop/email",521,29,380,False,2024-12-05T11:00:46.946Z,https://cdn.bsky.app/img/avatar/plain/did:plc:owqhiqgahalr5pzbkjiklxoq/bafkreidh2wj4axnle3carbddryjjhkkvlx7tmuobvd6veq2py4zrpyupfq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:owqhiqgahalr5pzbkjiklxoq/bafkreictsklqwrvchwvk5tbjev63rabo7figx7qasutq755jaxjnivxfva@jpeg,2025-09-18T17:19:26.853549+00:00,287,1.32404181184669,17.96551724137931,34.03,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:26.853668+00:00,2025-09-18T08:01:25.105Z,0.0,0.0,1.0,
at://did:plc:nz6zmtu4ejmskfnlptxcg76j/app.bsky.feed.post/3lz3vvlolek2r,bafyreig5ajvvotktc3ygogtavmmu6ecv657fyqpwbip7oojbn2nf55yzqq,"📢 9月18日は平等な賃金の国際デー（International Equal Pay Day）。

「価値の同じ労働における男女間の賃金格差」という、世界的な問題への関心を高めることを目的に制定された記念日です。

ジェンダーに基づく賃金格差が根強く残る現状にはさまざまな要因がありますが、

💭 女性の非正規雇用率が高い
💭 育児や介護などケア労働の負担を女性が負わされやすい
💭 差別的な慣行によって女性の昇進・昇給の機会が少ない

など、従来の性別役割意識やそれに基づくさまざまな社会の仕組みが、賃金格差を温存させていると言われています。",2025-09-18T08:16:08.037Z,palettalk.bsky.social,did:plc:nz6zmtu4ejmskfnlptxcg76j,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:26.663863+00:00,ja,palettalk パレットーク,"■ ジェンダーに関する「モヤモヤ実体験」×マンガ
■ 毎週1分で読めるマンガを発信
■ 書籍『マンガでわかるLGBTQ+』🏳️‍🌈🏳️‍⚧️
※お仕事はリンクより
※無断転載はおやめ下さい
※個人的なご相談には返信を控えさせて頂いております

公式webサイト→ https://palettalk.com/
YouTube→ https://www.youtube.com/@palettalk",106,0,156,False,2025-04-16T03:18:04.578Z,https://cdn.bsky.app/img/avatar/plain/did:plc:nz6zmtu4ejmskfnlptxcg76j/bafkreihqoaevxf44ngyyr4ajcmdjs3j3cqyewqiq4evqmseid6loq4m34q@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:nz6zmtu4ejmskfnlptxcg76j/bafkreibgpeir6bo3y6vvf3ntsxrz3ronbyobhg3xyllhqpnf3qoysomb2a@jpeg,2025-09-18T17:19:26.663755+00:00,155,1.0064516129032257,106.0,23.69,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:26.663855+00:00,2025-09-18T08:16:12.502Z,1.0,2.0,8.0,
at://did:plc:tqymnkf2eny2hkttheuclcvl/app.bsky.feed.post/3lz3vxhvtak2v,bafyreig5yp5sus447zncfqeootfov3yqq2ivngjtkpirus5vmggx23zjq4,"📢 #EqualPayDay 2025
🇱🇺 marks a gender pay gap of –0.9% (in favor of women). A milestone after decades of progress, but equality is more than pay. Equal opportunities & representation remain key.

#GenderEquality #EqualPay",2025-09-18T08:17:11.183Z,luinparis.bsky.social,did:plc:tqymnkf2eny2hkttheuclcvl,gender inequality,"""pay gap""",search_api,session_20250918_125053,2025-09-18T17:19:00.736880+00:00,fr,,Wëllkomm! Bienvenue! Ceci est le compte officiel de l’Ambassade du #Luxembourg🇱🇺 en #France🇫🇷 et à #Monaco🇲🇨,17,12,8,False,2025-03-10T13:12:50.741Z,https://cdn.bsky.app/img/avatar/plain/did:plc:tqymnkf2eny2hkttheuclcvl/bafkreifvf7aiovlixbyj2jinpfxkqcueshd6khloornmz4vca3gag2pela@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:tqymnkf2eny2hkttheuclcvl/bafkreifpq2bik37xibpsnhqhr3o6becstxum7wx5qfabv55igzfqanlpdy@jpeg,2025-09-18T17:19:00.736755+00:00,192,0.041666666666666664,1.4166666666666667,23.18,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:00.736871+00:00,2025-09-18T08:17:15.902Z,0.0,0.0,0.0,
at://did:plc:hslirr7h6d7livppaxty435b/app.bsky.feed.post/3lz3whamry724,bafyreigst5pxrxtnhyz4eocfzowwbfzpqozwmkhcljssyn6v73dll6nmg4,Closing the Gender Gap in Fintech: Women Leaders at TOKEN2049 #London #United_Kingdom #Fintech #Women_Leaders #TOKEN2049,2025-09-18T08:25:58Z,newsen.bsky.social,did:plc:hslirr7h6d7livppaxty435b,gender inequality,"""gender gap""",search_api,session_20250918_125053,2025-09-18T17:18:49.419058+00:00,en,Thiard News@F4F,We distribute news based on information from press releases and other sources. #F4F,573,53,197611,False,2024-11-22T04:58:02.753Z,https://cdn.bsky.app/img/avatar/plain/did:plc:hslirr7h6d7livppaxty435b/bafkreid4fvcye57t753arwjpz6ugrjpgpximwd5l5ngnm5c3g56nnb5qle@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:hslirr7h6d7livppaxty435b/bafkreiaqlfkwsafuh4ed73wnykv2j72ktfwge6albgqnmevo3ese6l6nmi@jpeg,2025-09-18T16:54:48.633323+00:00,300,658.7033333333334,10.81132075471698,27.6,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:18:49.419049+00:00,2025-09-18T08:26:01.006Z,0.0,0.0,0.0,
